,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52
0,-1.5024658197515055,0.7612439512341336,2.032570395701569,-0.44768631475940246,-0.19219954426262148,0.14687444989399764,0.8226896517960376,1.2198778042340528,-0.5030524610863417,0.5938894333230724,0.1894242240453697,0.3416813207540257,-0.6154991273328744,-0.12265203235094196,0.04327903487873556,0.091793788342955,-0.9995802045071136,-0.18855585195614089,0.3120677495215911,-0.2904327693963888,1.2105403792229157,0.8381004247276237,1.052836471834184,-0.5263407569364877,0.08186259259268767,-1.0922323286833673,-1.216373967562105,-0.37469879724763144,-0.5034228347753191,-0.72779281873453,0.46116413395604927,-0.19562454555130923,-0.5166932038958876,0.7557796050794325,-2.0943758454465233,-0.23733245302912406,-0.5983325540663322,-0.06240851948562871,-0.19166936809516985,-0.7937437134735394,-0.6720056262765485,0.8342408187080901,-0.08937516435099617,-0.944832861890263,-0.4144451899762525,0.844361247501053,0.34075121567056726,0.254784708910567,-0.22973445007912038,-0.11006009433652586,-0.04509025830808886,-0.6895459577210229
1,-2.323564338850116,0.5770600744604573,2.659946678411425,-3.2524985333865315,2.2856767398165214,-3.2501601020881754,1.7742250753698985,2.089033590125386,-2.118620189204092,-0.3307646996144719,-2.2637085654451394,1.6099435007554168,2.1788835218469997,-0.8173424553374122,2.6057138891214513,0.7597024836726322,1.7716280769940955,-1.4651499990476902,0.6090292299913979,-3.6627759536443856,1.527864350923519,-2.5880391095656154,-1.7150877987666207,-1.0995258300633128,-3.1550911452202026,-1.1789109527875263,2.2754014694272335,-0.9742256911972268,-0.2721784053457119,1.0011646200054507,2.1428975462208837,-0.38165285469287,-1.7257700676557508,-1.1031612229551744,0.39036653984847014,-0.685919945677112,0.2733274735518841,1.6130876338190336,1.6077084659503353,-0.34323408353555335,-0.8798477115963957,0.3357024790111395,0.1689717407976402,2.9081961354570733,0.001067714481364579,0.14876434543708292,-1.876060490046351,-1.4033354789558143,-0.822329676590791,-1.3958810952204734,0.4990866710241128,2.238838086264832
2,-0.2244909893305348,-1.2865623150084802,0.498024054655038,0.24895548793186287,0.34211828047271986,1.1178105190467185,0.598684293549806,-0.047593700566811094,0.13652926598219098,0.021238794769633838,0.6719746218222037,-0.04940035273984811,0.997489150834673,-0.22101377844723388,-0.15130013513510088,-0.708300115249464,0.010909404797658024,-0.0029219391679422193,1.179897668601818,-0.17896334661009106,1.4368914248794173,0.45904837394001635,0.47022520007341434,-0.008848652399754192,0.14800474781691283,0.9467115785383597,0.8834512767544505,-0.6885649452547252,-0.36108968415428483,-0.47953958029269605,0.5896743133528267,0.11768021236687376,-0.008162350487574509,-0.12647595228787117,0.24859721877217034,0.01233323549107366,-0.9129967463187476,0.7711335847051781,-0.9352282743238838,0.43443222456540004,0.5791096366119861,-0.7898814571538699,-0.2637449181969554,0.1391501011319266,-0.20661131136518457,-0.18856287062796187,-0.032206293589556755,0.3690589853018286,-0.6665378517582181,1.2424130179093449,0.47503443873437123,-0.24355306581777142
3,-0.28254541305584535,-0.42256776241189103,-0.849835053445081,-0.39058997231637593,0.19489682078073015,0.14180540708326464,-0.36812484583175004,0.33720131142865817,-0.17867066704183523,-0.22829271192412523,-0.1298692707424528,-0.5811750418387518,-0.6948171404231578,0.8198259468240605,0.2944936195844686,-0.34223376736169586,0.7833834429750334,0.39830792587191854,-0.5217106790014819,-0.01778776556284814,-0.49527503124766326,-0.7443595676126289,-0.11283626856019488,0.561923995975154,1.0689999569194504,-0.2223636895199653,0.28999138723353185,-0.4531187857241454,1.301561458692176,0.11116969182049659,0.7754014738367618,0.660410827491299,1.2725993380380232,1.4895491271793964,0.7545010676786994,-0.9363651894343655,-0.45049530783460195,-0.22779224182352514,0.7262111984039897,0.5694719503619646,-0.1445608690692776,0.7270116280361825,-0.6804670099142125,-0.5775818575638245,1.8637506672175173,0.28945138279659516,1.2595584241978142,-0.9770026416771173,0.9991480668066685,-0.3794913121554875,-0.8729721687412026,-0.6688993070009894
4,-1.6413399928201222,-1.3655096050188704,-0.5127136759167068,0.7307062005778991,0.02870353805660922,0.9692648751388252,1.3526791663166529,-0.29507485892932006,0.9027705670861835,0.3207593610888791,0.3494845594891803,0.907928077005898,0.6405545014143935,-0.34124760076884514,-0.6320674670663339,-0.07438977014258433,0.29225665648832705,-0.9616883186330963,0.42978716864242933,-0.42915207855768595,0.3874902914835883,0.6222569182200274,-1.1065695697228402,0.32298905647920895,-0.2227756642473166,2.2745251734245264,1.0471633019437543,1.1861553879349955,-0.2069564404046706,0.10100373495942361,0.024494994297554182,0.9128714545233058,-0.04008010039287144,0.383836648683496,0.20847581326989106,1.5875780373592272,-0.09733533377941264,0.47875995995488524,-0.042661757463226015,0.03529287851239186,0.8759304196596278,-2.144315955998034,0.22496639541083613,0.21417905899166634,-1.4102038953531935,-0.001536889740981978,0.4823355481398257,-0.06464822143573627,0.21716816530949573,1.3799258615938157,0.15538770231677485,-1.499316207616825
5,-1.9762892514013155,1.5786217266123816,-0.0997767671155109,-0.17348312804882243,0.21458744699291885,1.0088766336196333,0.47904601776754024,1.6839914369120095,1.2291907064277061,-0.5666093638589705,-0.8837554479357672,-0.9102128645747467,-0.11495511733307505,-0.5306547984339518,1.1670608854528737,0.7838541132453005,0.9905011024298338,-0.9909107221537944,3.77618622958123,-0.6067098150274316,-3.4810959117577673,-0.43266870633883575,-0.3484674074880763,4.799504800247841,-2.0164739487945145,0.47907749900751606,0.9185031717866613,1.2650367177886945,-1.4793889160278468,-2.7477951270793297,-0.9485638367741395,-1.070372963568346,1.5840295784380445,-3.766137396613401,0.3673415215903537,0.7377301790976988,-1.3615104410904164,-1.616118405815005,-0.5209070947640546,0.5154932295923815,0.4660805368036711,0.32590467549707125,-0.6239362425954663,-1.1554392397754134,1.0830302384433346,-0.11034081496198367,-1.0964496879559409,-1.7702368635905066,-0.8579570037755035,0.32553904423284213,-0.8010681307473103,0.11626091309346942
6,-1.3623600474990785,0.41280246455467373,2.198762169358278,0.32957507993717755,-1.517218215865769,0.25601273778383005,1.1236155694374435,-1.7584206237122668,-0.2542730446027374,0.8173500575502939,0.18671904787756394,0.26604885745044593,-0.5783691491274606,0.7134979939955147,-0.3509426457742416,1.5243338542517393,0.5589253728308499,-1.4026086394699675,-1.5380828649819631,-0.6755039499199089,-1.0674362643771227,-0.16429493140313225,-1.0038489484561661,0.7928684837677733,0.3193447190762581,-0.40057161760272225,0.1623360801945393,-0.8078879520114972,0.6539991069423977,0.6846156242816978,0.35691377531825785,-0.13891491483719173,1.174426346013939,1.1441600165214292,0.2792776451391577,-1.0438975520135698,0.5446703083419199,0.15003492779341182,0.5526517114500092,-0.7726696149610316,1.0478298896196312,-1.4029957964846587,-0.27540526127293885,1.0515656626995218,-0.6371944589911658,0.8628925806813752,-0.9487426564629924,0.4582617281257188,1.502585608059676,0.44807934234981045,-1.1762605537816888,-0.5588822448348202
7,-2.0060069385853,-0.29704275749064124,0.3208719544819105,-0.9407787572751609,0.3278376755243949,0.4384345009171196,0.40761458027152836,-2.3783096683232823,0.12854971156769943,-0.12973963499260174,1.3239887518135396,-1.1108138125011542,1.0131893635526337,0.4481968825887401,-0.2862045885139732,0.49297821335570996,-0.18697836423062786,-0.7207094762974354,0.8816452474847969,0.4807738541603614,-0.19928724480583143,-0.027164894424906594,0.29337647678283063,-0.26424513158983354,-0.10178451459656863,0.668321853091178,-0.2626656238161294,-0.8125650118829629,0.8775194255821721,0.2427611334869214,1.1698811539372151,0.6881211173840293,-0.20396947846682745,-0.7943250873164025,0.3003732916251535,-0.1557922785871477,-0.020085293230148942,-0.21653686768652214,-0.05133134046885281,-0.03360272483820757,0.6159685429734144,0.416545732342989,-0.4328273385331622,0.10892953344843423,-0.4022361723043266,-0.42259532021890117,1.968137489644289,-1.7657140570186352,-0.9412707514489111,1.1620744158560392,0.457716604576247,-0.7312676936602482
8,-1.3060223643486895,0.45828480251985193,-0.8589790195351592,0.18531135395026818,-0.9926248018508512,0.7906940393904509,-1.268987238705387,-0.6152153274891566,0.454214246297314,-0.6493915932249005,-1.171051431126549,-0.30544202621206906,1.385554668696628,0.6731036356003849,-0.10035074942840964,1.0303795835072733,-0.4138959081691018,1.8707720808636001,-1.391413996463141,0.3648462934308189,-0.5299002899855015,0.6570957725489874,-0.20006644082111438,-0.4073069383598282,-0.09005044375361526,0.10768490001867223,0.4956975213689941,-0.056619956553513026,0.7582395328930499,0.33282138672069517,-0.5186867264583471,-0.6753074571891531,-0.40352647455226465,0.015041727555761527,0.9922569389837418,0.135083831663767,1.4172757827061049,-0.028405083967476624,0.0830335901881558,-0.08209773521307592,-0.017467924711974017,0.4352088467757485,-1.1076584790847552,0.2837205568352187,1.2173850115795235,-0.1599578877892344,0.5139218650644746,-0.6843175936192584,-0.409280220786849,-0.9367233863349411,-2.1306454239283936,-0.3618263055044692
9,-0.5230021343603964,-0.39377959796433204,-1.8253833814589198,-0.04342513616528313,-0.5335309031738898,-0.5357823734074353,0.29249008401844684,0.3584266020342449,0.02566332818156,0.7705102710006875,0.636813267625153,0.18655073104117265,0.3824237401359394,0.48259863354763927,-0.6442586350744278,0.29491138965832275,-1.0658743652928577,0.5885962678943483,0.7556421187131112,-0.42046049877065883,-0.24817662636490326,0.7534582752912403,-1.0275167143832453,0.23047868905867966,0.664465214464754,0.13279600258705773,-0.3817508165413248,-0.4751608900749972,-1.1291756364354086,0.05674693903641854,0.5364952814689105,-0.2392200685035485,0.402918866538515,-0.15877160792515846,0.3944748242807788,-0.09270553387334086,-1.1946653152133757,0.5790693575008163,0.04521184036943508,0.9701903188077905,1.3505881407803249,-0.2830886612091276,0.24974224779984475,-0.4345612461662015,0.40373130343190494,-1.5507564521384178,-0.7602739632475947,-0.6498638443556931,-0.8084097043669972,0.7127542108326472,0.3018649242413056,0.8354573762546702
